"","FLAG","Avg.min.between.sent.tnx","Avg.min.between.received.tnx","Time.Diff.between.first.and.last..Mins.","Sent.tnx","Received.Tnx","Number.of.Created.Contracts","Unique.Received.From.Addresses","Unique.Sent.To.Addresses","min.value.received","max.value.received","avg.val.received","min.val.sent","max.val.sent","avg.val.sent","max.val.sent.to.contract","total.Ether.sent","total.ether.received","Total.ERC20.tnxs","ERC20.total.Ether.received","ERC20.total.ether.sent","ERC20.total.Ether.sent.contract","ERC20.uniq.sent.addr","ERC20.uniq.rec.addr","ERC20.uniq.sent.addr.1","ERC20.uniq.rec.contract.addr","ERC20.min.val.rec","ERC20.max.val.rec","ERC20.avg.val.rec","ERC20.min.val.sent","ERC20.max.val.sent","ERC20.avg.val.sent","ERC20.uniq.sent.token.name","ERC20.uniq.rec.token.name"
"128",0,13.6,0,40.8,3,1,0,1,3,101,101,101,0.05,54.580682,33.666149,0,100.998446,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"129",0,364.17,230.02,376485.87,682,557,0,554,170,0.019415,49.749538,1.220148,0.006532,18.230356,0.995851,0,679.1706318,679.6224224,1,7.566596724,0,0,0,1,0,1,7.566597,7.566597,7.566597,0,0,0,0,1
"130",0,1.97,1332.65,2669.23,2,2,0,2,1,53.995,538.205,296.1,53.994443,538.204468,296.099456,0,592.198911,592.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",0,8197.19,3055.47,946931.97,98,47,0,18,40,0,153.99,20.405141,0,200,11.861401,0,1162.417253,959.0416393,111,893275.1803,893227.0201,0,20,27,0,31,0,252958,13957.42469,0,249990,19004.83021,16,30
"132",0,0,0,13.88,1,1,0,1,1,4.995,4.995,4.995,4.98,4.98,4.98,0,4.98,4.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133",0,1.97,0,5.9,3,2,0,2,3,439.322618,1561.677382,1000.5,1.3716,1891.665334,666.99939,0,2000.998169,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134",0,161.06,0.63,323.38,2,2,0,2,2,11.072192,89.927808,50.5,2.660313,98.338703,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135",0,5.95,123984.24,743941.13,6,6,0,5,2,2.802,8.58,5.843667,2.800476,8.575715,5.84204,0,35.05224153,35.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136",0,93612.1,10060.62,992074.2,2,80,0,3,1,3e-04,0.133269,0.098978,0.078168,7.838697,3.958433,0,7.916865339,7.918215339,1,0.590491666,0,0,0,1,0,1,0.590492,0.590492,0.590492,0,0,0,0,1
"137",0,5.75,8482.58,152789.92,18,18,0,7,1,0.43,15.5,5.466667,0.429384,15.499387,5.465914,0,98.38644845,98.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138",0,5.66,16246.22,178770.6,11,11,0,11,1,0.375549,2.29385,1.018111,0.375314,2.29327,1.017056,0,11.18761414,11.19922425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139",0,72100,10243.09,1019244.7,13,8,0,4,8,0.1,306,131.189784,0,600,80.696,0,1049.048,1049.518271,23,25663.33033,5836.970119,0,1,16,0,20,0,16010.3217,1222.063349,36,5800.970119,2918.48506,1,20
"140",0,163.02,0.94,327.92,2,2,0,2,2,32.780812,68.219188,50.5,0.001982,100.997034,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141",0,162.38,0.63,326.03,2,2,0,2,2,48.19835,52.80165,50.5,0.005731,100.993285,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142",0,132551.76,47103.98,936622.48,6,3,0,3,3,0,5,2.744752,0,4.9,2.171335,0,13.02800825,8.23425725,12,7557251.085,24683.49502,0,3,5,0,6,0,6184840.208,839694.565,2500,19183.49502,8227.831672,2,6
"143",0,0,0,948.73,1,1,0,1,1,1,1,1,0.999559,0.999559,0.999559,0,0.999559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144",0,0,19247.54,250218.08,0,13,1,4,0,0,1.000578,0.452745,0,0,0,0,0,5.88569015,2,0.707816805,0,0,0,2,0,2,0.150693,0.557124,0.353908,0,0,0,0,2
"145",0,159.83,0.92,321.5,2,2,0,2,2,14.242353,86.757647,50.5,2,98.999016,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"146",0,22.05,21.34,232149.93,8901,7835,0,189,650,0.000572,8770.13158,3647.937469,0.001,8770.13158,3210.983135,0,28580960.89,28581590.07,30,7790615.151,0,0,0,25,0,29,0,7753564,259687.1717,0,0,0,0,29
"147",0,6736.68,1019.6,182217.27,16,73,0,72,1,0.02,1,0.123734,0.359475,0.975,0.56413,0,9.026072908,9.03258,1,0.027084248,0,0,0,1,0,1,0.027084,0.027084,0.027084,0,0,0,0,1
"148",0,17363.42,3975.35,77404.38,4,2,0,1,3,4.995,8.995,6.995,4.994559,8.9908,7.918247,0,31.672988,13.99,1,0.677038036,0,0,0,1,0,1,0.677038,0.677038,0.677038,0,0,0,0,1
"149",0,0,0,2259.65,1,1,0,1,1,12.123629,12.123629,12.123629,12.123009,12.123009,12.123009,0,12.12300879,12.12362879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150",0,160.19,0.15,320.68,2,2,0,2,2,36.096668,64.903332,50.5,1,99.999016,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151",0,3.54,3346.38,6699.85,2,2,0,2,1,0.201984,1.000291,0.601137,0.201564,0.99987,0.600717,0,1.20143483,1.202274835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152",0,0,4097.93,192602.83,0,47,1,5,0,0,52.4624,11.885895,0,0,0,0,0,558.6370505,2,5.761324514,0,0,0,2,0,2,0.900874,4.86045,2.880662,0,0,0,0,2
"153",0,152.67,0,305.33,2,1,0,1,2,101,101,101,5,95.998571,50.499286,0,100.9985715,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154",0,0,0,20.93,1,1,0,1,1,2.39451,2.39451,2.39451,2.394006,2.394006,2.394006,0,2.39400649,2.39451049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155",0,22.91,0,68.72,3,1,0,1,3,101,101,101,0.11005,50.841333,33.666149,0,100.998446,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"156",0,6.38,2935.83,205942,68,70,0,70,68,0.043146,14.583474,2.018109,0.042726,14.583054,2.077035,0,141.2383911,141.2676352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157",0,0,0,1.32,1,1,0,1,1,0.70724,0.70724,0.70724,0.7064,0.7064,0.7064,0,0.70640002,0.70724002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158",0,162.63,0.43,326.13,2,2,0,2,2,21.595231,79.404769,50.5,0.22,100.779016,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159",0,71.83,27.81,511631.95,5304,4698,0,333,2525,0,7000,81.983698,0.001,35000,214.505344,0,1137736.345,385159.4122,5,1082.047004,0,0,0,5,0,4,0,1078,216.409401,0,0,0,0,4
"160",0,3.59,0,10.78,3,2,0,2,3,521.161647,1479.838353,1000.5,4.07,1969.741783,666.999528,0,2000.998585,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161",0,26.18,20470.41,81986.35,4,4,0,2,1,1.372664,9.5925,6.236932,1.36962,9.593926,6.23386,0,24.93543903,24.94772779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162",0,10.53,2020.11,24336.13,9,12,0,2,9,0.995,15.99543,6.710382,1.445791,15.994905,8.946717,0,80.52045411,80.5245836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163",0,159.52,0,319.03,2,1,0,1,2,101,101,101,0.461097,100.537919,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164",0,2411.88,84822.03,365818.75,11,4,0,3,6,0.013823,1.161912,0.31883,0,0.8,0.112727,0,1.23999768,1.27532199,12,463.449346,463.449346,0,4,2,0,4,0,463.449346,77.241558,0,463.449346,77.241558,4,4
"165",0,3827.27,1074.42,1921036.52,64,1560,0,1,43,0.200004,28.010089,1.994397,3.327554,278.522983,47.960507,0,3069.472425,3111.258825,13,3443.673581,0,0,0,10,0,13,0,1686.63085,264.897968,0,0,0,0,13
"166",0,22.77,0,68.3,3,1,0,1,3,101,101,101,2.25,83.627637,33.666149,0,100.998446,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167",0,484.97,13360.06,237790.27,22,17,0,13,21,0.006783,1.243,0.263426,0,1.108783,0.203076,0,4.46766152,4.47824154,6,4.609305004,4.609305003,0,3,3,0,3,0,4.609305,1.536435,0,4.609305,1.536435,2,3
"168",0,16472.66,8727.64,915822.2,45,20,0,9,25,0,10,2.005246,0,6,0.911633,0,41.02347174,40.10491576,74,23951.62405,22107.58932,0,9,19,0,25,0,12404.4375,451.917435,0,6304.4375,1052.742349,10,23
"169",0,0,1995.75,319320.53,0,160,1,3,0,0,1.677726,0.670056,0,0,0,0,0,107.2089593,4,38.30065663,0,0,0,4,0,4,0,36.524974,9.575164,0,0,0,0,4
"170",0,1.88,0,5.65,3,2,0,2,3,100.470569,1900.529431,1000.5,0.024528,1488.680936,666.999528,0,2000.998585,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171",0,367.75,5872.92,868228.45,1259,69,1,21,78,0.25,370.892142,40.263488,0,340,4.987012,0,6278.647585,2778.180693,211,23609743.37,15097095.87,0,18,103,0,101,0,5418000,139702.6235,0,3172259.499,359454.6636,17,97
"172",0,0,0,14.38,1,1,0,1,1,1.373735,1.373735,1.373735,1.358735,1.358735,1.358735,0,1.358735,1.373735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173",0,5487.5,22466.36,705882.98,14,28,0,5,7,0.007318,1.458379,0.653013,0.001,4,0.920945,0,12.89323437,18.28436324,13,787.9660948,0,0,0,10,0,12,0,609.701111,60.612777,0,0,0,0,12
"174",0,2516.11,10216,306025.43,12,27,0,9,11,0.001365,0.529484,0.089581,0.015849,0.54,0.201136,0,2.41363522,2.41867522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175",0,0,44163.43,88326.87,0,2,1,2,0,0,509,254.5,0,0,0,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176",0,0,0,253.25,1,1,0,1,1,0.3,0.3,0.3,0.29938,0.29938,0.29938,0,0.29938,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177",0,163.85,0,327.7,2,1,0,1,2,101,101,101,1.389,99.610016,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178",0,0,0,5.95,1,1,0,1,1,1.466441,1.466441,1.466441,1.465969,1.465969,1.465969,0,1.465969144,1.46644078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179",0,1.56,0,4.68,3,2,0,2,3,98.62372,1902.37628,1000.5,9.999703,1542.499603,666.999528,0,2000.998585,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180",0,0,0,259478.57,1,1,0,1,1,1,1,1,0.999559,0.999559,0.999559,0,0.999559,1,5,221.6279701,0,0,0,5,0,5,0,201.446784,44.325594,0,0,0,0,5
"181",0,0,2762.25,209930.78,0,76,1,5,0,0,1.000888,0.240532,0,0,0,0,0,18.28040267,3,2.442045431,0,0,0,3,0,3,0.667152,1,0.814015,0,0,0,0,3
"182",0,0,3801.67,319340.05,0,84,1,4,0,0,5.008505,1.186623,0,0,0,0,0,99.67635547,5,22.53670109,0,0,0,5,0,5,0,19.005593,4.50734,0,0,0,0,5
"183",0,161.61,0.94,325.1,2,2,0,2,2,22.149371,78.850629,50.5,1.99916,98.999856,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184",0,0,11594.2,208695.6,0,18,1,5,0,0,499.999,68.129553,0,0,0,0,0,1226.331962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185",0,7.4,1945.73,80078.27,41,41,0,1,1,0.100021,0.169153,0.108187,0.099601,0.168733,0.107767,0,4.41843538,4.43565538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186",0,136.47,482175.49,964896.88,4,2,0,2,3,0.122249,30,15.061125,0.000688,29.399438,7.53027,0,30.12107962,30.1222493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187",0,0,6682.47,547962.18,0,82,1,5,0,0,0.715069,0.219089,0,0,0,0,0,17.96526264,3,0.692508147,0,0,0,3,0,3,0,0.521051,0.230836,0,0,0,0,3
"188",0,0,12143.51,291444.33,0,24,1,3,0,0,1.001,0.785615,0,0,0,0,0,18.85476593,2,1.07304716,0,0,0,2,0,2,0.226017,0.84703,0.536524,0,0,0,0,2
"189",0,8691.1,4980.4,32323.4,2,3,0,2,2,0.393264,5,2.086115,0.392822,5.86464,3.128731,0,6.257462,6.25834463,2,3.58e-07,0,0,0,2,0,2,0,0,0,0,0,0,0,2
"190",0,0,2405.98,283905.73,0,118,1,5,0,0,1.125244,0.403462,0,0,0,0,0,47.60848499,1,0.969261436,0,0,0,1,0,1,0.969261,0.969261,0.969261,0,0,0,0,1
"191",0,0,1346.79,192590.77,0,143,1,4,0,0,0.697369,0.111189,0,0,0,0,0,15.89998028,2,1.225226492,0,0,0,2,0,2,0.496625,0.728601,0.612613,0,0,0,0,2
"192",0,18151.95,29228.1,273204.15,7,5,0,5,4,0.3,18,7.284753,0,35,5.20281,0,36.41967252,36.42376702,10,2412.650887,1774.392455,0,1,7,0,7,0,1050.398163,344.664412,1.518951,1050.398163,591.464152,3,7
"193",0,21.68,0,65.03,3,1,0,1,3,101,101,101,1.0001,97.792761,33.666149,0,100.998446,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194",0,1.35,0.68,5.4,3,2,0,2,3,423.307237,1577.692763,1000.5,0.002535,1902.623515,666.999528,0,2000.998585,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195",0,161.55,0.82,324.73,2,2,0,2,2,47.956947,53.043053,50.5,11,89.998974,50.499487,0,100.9989738,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196",0,5.71,5707.63,17134.32,2,3,0,3,1,0.999559,2.999559,1.799266,1.397681,3.997868,2.697775,0,5.39554933,5.39779878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197",0,0,0,5.8,1,1,0,1,1,10,10,10,9.999528,9.999528,9.999528,0,9.999528364,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198",0,0,0,39.47,1,1,0,1,1,0.225559,0.225559,0.225559,0.225055,0.225055,0.225055,0,0.22505522,0.22555922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199",0,4.81,0,19.25,4,2,0,2,4,890.11919,1110.88081,1000.5,0.001078,1574.157578,500.249528,0,2000.998113,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200",0,103.49,0,310.48,3,1,0,1,3,101,101,101,0.008992,94.578007,33.666171,0,100.9985118,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201",0,160.58,0,321.17,2,1,0,1,2,101,101,101,12.795467,88.203549,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"202",0,3070.03,35556.84,974378.8,51,23,0,8,25,0.005,6,1.277459,0,6.53,0.69957,0,35.67806737,29.38156653,39,161926.5824,161364.9444,0,9,13,0,14,0,158681.0651,7360.299199,0,158681.0651,9492.055551,10,14
"203",0,160.38,0.6,321.95,2,2,0,2,2,44.759506,56.240494,50.5,0.41,100.589016,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"204",0,231.96,112125.71,1010987.1,8,9,0,6,1,0.001,42.47269,5.425545,0.09508,42.471026,6.102275,0,48.81820087,48.82990775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205",0,6.29,0,18.87,3,2,0,2,3,718.318717,1282.681283,1000.5,0.116843,1475.452117,666.999528,0,2000.998585,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206",0,0,824.57,226756.63,0,275,1,7,0,0,17.687756,1.30568,0,0,0,0,0,359.061997,2,5.345209069,0,0,0,2,0,2,0.782562,4.562647,2.672605,0,0,0,0,2
"207",0,20437.43,47057.88,447735.1,15,3,0,2,11,0.018,0.5,0.204333,0,0.3025,0.120252,0,1.803776506,0.613,14,112769.9967,811.9129826,0,1,9,0,9,0,55978,11276.99967,0,800,202.978246,4,8
"208",0,0,0,2257.95,1,1,0,1,1,0.381175,0.381175,0.381175,0.380555,0.380555,0.380555,0,0.380555036,0.381175036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209",0,6.44,76.03,412.35,5,5,0,1,1,0.5,20,6.9,0.499214,19.999304,6.899288,0,34.49644079,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",0,15.95,0,63.8,4,1,0,1,4,101,101,101,0.001,47.33595,25.249475,0,100.9979,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211",0,0,0,96.47,1,1,0,1,1,1.116753,1.116753,1.116753,1.114553,1.114553,1.114553,0,1.11455294,1.11675294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212",0,0,3396.11,244519.93,0,72,1,5,0,0,1.00414,0.839403,0,0,0,0,0,60.43698417,4,7.220323818,0,0,0,4,0,4,0.452211,5,1.805081,0,0,0,0,4
"213",0,0.93,1748.94,111991.72,64,64,0,3,2,0.033484,0.223954,0.201675,0.032644,0.223114,0.200835,0,12.85341676,12.90717676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214",0,0,2426.58,283910.03,0,117,1,6,0,0,1.249528,0.854269,0,0,0,0,0,99.94944496,4,4.367417237,0,0,0,4,0,4,0,2.207608,1.091854,0,0,0,0,4
"215",0,0,191,310191.97,0,1624,0,1,0,0,0,0,0,0,0,0,0,0,2554,1.4e-10,1.4e-10,0,1,1,0,1,0,0,0,0,0,0,1,1
"216",0,17.24,1420.14,293206.6,203,204,0,3,1,1.116909,29.007461,10.766147,1.113552,29.004104,10.815768,0,2195.600877,2196.294011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217",0,3294.21,5448.4,1007930.98,129,107,0,50,57,0,716,43.940834,0,1000,35.926786,0,4634.55541,4701.669219,173,13662312.15,12640855.43,0,36,75,0,65,0,2230000,140848.5789,0,2430500,166327.0451,27,65
"218",0,18.7,365.31,408109.47,1058,1063,0,2,2,0.05027,4.25468,0.325509,0.04985,4.25426,0.326628,0,345.5720759,346.0164569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219",0,0,0,24.2,1,1,0,1,1,0.01,0.01,0.01,0.009418,0.009418,0.009418,0,0.009418468,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220",0,0,0,3.73,1,1,0,1,1,0.180717,0.180717,0.180717,0.179795,0.179795,0.179795,0,0.179795396,0.18071719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221",0,9.49,11318.66,577697.67,47,51,0,4,1,0.010472,18.913706,0.829698,0.014595,18.912983,0.897617,0,42.18801585,42.31458197,1,1e-12,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"222",0,0,0,74.32,1,1,0,1,1,2.2,2.2,2.2,2.199496,2.199496,2.199496,0,2.199496,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223",0,159.96,0.6,321.12,2,2,0,2,2,19.801367,81.198633,50.5,17.86,83.139016,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224",0,3.23,0,9.68,3,2,0,2,3,634.304664,1366.695336,1000.5,0.001028,1445.489175,666.999528,0,2000.998585,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225",0,134.97,8427.96,898837.57,103,105,0,1,1,0.112939,1.395217,1.024937,1.008043,1.77743,1.042574,0,107.385162,107.6184304,2,8.02e-09,0,0,0,2,0,2,0,0,0,0,0,0,0,2
"226",0,0,0,0,0,1,0,1,0,1.844472,1.844472,1.844472,0,0,0,0,0,1.84447207,6,343.1194733,0,0,0,6,0,6,0,303.814166,57.186579,0,0,0,0,6
"227",0,28424.74,23213.4,663716.47,16,9,0,6,13,0.003464,3.638719,0.711047,0,3.206184,0.398909,0,6.38254529,6.39942711,24,1466.858839,638.6908112,0,2,14,0,17,0,423.791551,73.342942,5.872442,423.791551,159.672703,4,17
"228",0,329.02,1898.84,95469.27,42,43,0,1,2,0.099009,0.426663,0.106772,0.098589,0.426243,0.108894,0,4.57354835,4.59120935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229",0,0,3309.56,52953.02,0,16,1,2,0,0,208.57,75.747587,0,0,0,0,0,1211.9614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230",0,11.52,8965.07,314180.58,35,35,0,1,1,0.010005,0.049871,0.047967,0.00888,0.049421,0.047499,0,1.662474332,1.678830057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231",0,163.93,0,327.87,2,1,0,1,2,101,101,101,0.510483,100.488533,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232",0,22.18,0,66.55,3,1,0,1,3,101,101,101,1.49916,61.722847,33.666149,0,100.998446,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"233",0,1363.42,1856.04,790629.43,34,401,0,6,6,0.005,9.358682,2.768859,0,118.744842,32.655689,0,1110.293427,1110.312284,19,312938.7241,2.626935318,0,1,14,0,17,0,309199,17385.48467,2.626935,2.626935,2.626935,1,17
"234",0,0,0,10.03,0,1,1,1,0,2.445368,2.445368,2.445368,0,0,0,0,0,2.44536818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235",0,0,6436.01,585677.32,0,91,1,6,0,0,10.14,0.304631,0,0,0,0,0,27.72145346,5,5.854699718,0,0,0,4,0,5,0,4.774241,1.17094,0,0,0,0,5
"236",0,0,781.62,1610.6,1,2,0,2,1,0.008004,0.01,0.009002,0,0,0,0,0,0.018003663,5,882.377,10,0,1,2,0,2,0,490,220.59425,10,10,10,1,2
"237",0,0,0,21.48,1,1,0,1,1,1.09336,1.09336,1.09336,1.092856,1.092856,1.092856,0,1.09285551,1.09335951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"238",0,131125.24,56578.38,658299.15,2,7,0,5,2,0.02,158,23.718381,0.001,1.5,0.7505,0,1.501,166.0286673,14,5308.870219,0,0,0,10,0,14,0,3172.363007,379.205016,0,0,0,0,14
"239",0,3037.03,12801.65,76156.38,4,5,0,3,4,0.205,3.52,1.125,0.204559,4.519559,1.405809,0,5.623236,5.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240",0,0,1647.44,228994.25,0,139,1,4,0,0,2.158244,1.087885,0,0,0,0,0,151.2160301,2,3.354770892,0,0,0,2,0,2,1.011585,2.343186,1.677385,0,0,0,0,2
"241",0,27916.36,2700.56,189102.7,6,8,0,2,2,0.004,12.9775,6.104675,0,48.8154,8.139129,0,48.83477441,48.8374,3,100.0000001,1.15e-07,0,1,2,0,2,0,100,50,0,0,0,1,2
"242",0,0,4049.26,226758.45,0,56,1,3,0,0,0.948767,0.535253,0,0,0,0,0,29.9741884,2,1.525076004,0,0,0,2,0,2,0.579609,0.945467,0.762538,0,0,0,0,2
"243",0,0,5931.59,338100.62,0,57,1,4,0,0,1.001188,0.453275,0,0,0,0,0,25.83669695,3,0.50507242,0,0,0,3,0,3,0,0.293632,0.168357,0,0,0,0,3
"244",0,5.22,0,15.67,3,2,0,2,3,947.538859,1053.461141,1000.5,1,1625.409941,666.999528,0,2000.998585,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245",0,0,0,3.73,1,1,0,1,1,0.269876,0.269876,0.269876,0.269404,0.269404,0.269404,0,0.269403924,0.26987556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246",0,0,0,14.03,1,1,0,1,1,10.172054,10.172054,10.172054,10.17155,10.17155,10.17155,0,10.17154968,10.17205368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247",0,23.86,0.49,72.55,3,2,0,2,3,41.414846,59.585154,50.5,0.2,90,33.665992,0,100.9979759,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",0,0,0,71.75,1,1,0,1,1,10,10,10,9.9978,9.9978,9.9978,0,9.9978,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"249",0,0,0,330.62,1,1,0,1,1,1,1,1,0.99938,0.99938,0.99938,0,0.99938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250",0,0,0,598.23,1,1,0,1,1,0.18,0.18,0.18,0.17938,0.17938,0.17938,0,0.17938,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251",0,276.53,2096.14,203015.42,105,83,0,14,42,0.010921,206.387437,36.757033,0,285,29.054867,0,3050.761021,3050.833773,73,58970.28387,58970.28387,0,29,3,0,3,2.11985,5532.279128,1340.233724,68.745059,10201.19386,2033.458065,3,3
"252",0,166.16,0.21,332.73,2,2,0,2,2,34.431689,66.568311,50.5,0.005,100.993974,50.499487,0,100.9989738,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253",0,0,0,2.8,1,1,0,1,1,64.867547,64.867547,64.867547,64.866707,64.866707,64.866707,0,64.866707,64.867547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254",0,2104.21,5422.52,17157.67,3,2,0,2,3,0.064612,0.133587,0.0991,0,0.132123,0.065425,0,0.196273576,0.19819913,5,126.2260224,126.2260224,0,1,1,0,1,26.40937,40.021589,31.556506,126.226022,126.226022,126.226022,1,1
"255",0,106.06,7808.66,791365.95,99,100,0,2,3,0.198197,3,1.048997,0.790386,2.999392,1.058727,0,104.8139938,104.8997309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256",0,80.35,0.84,323.08,4,2,0,2,3,34.634686,66.365314,50.5,0.001,56.760195,25.249508,0,100.9980316,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257",0,165.27,0.7,331.93,2,2,0,2,2,4.808963,96.191037,50.5,0.0295,100.969474,50.499487,0,100.9989738,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"258",0,36.82,2261.81,55167.15,24,24,0,2,1,0.09475,30.655145,11.543095,0.094308,30.654702,11.542642,0,277.0234066,277.0342855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259",0,2059.98,7971.34,575636.87,55,58,0,16,2,0.002182,17.430083,2.265128,0.001762,17.429647,2.391085,0,131.5096897,131.3774116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260",0,0,7559.25,226777.48,0,30,1,2,0,0,1.003153,0.893621,0,0,0,0,0,26.80862106,1,0.980517247,0,0,0,1,0,1,0.980517,0.980517,0.980517,0,0,0,0,1
"261",0,0,0,48.88,1,1,0,1,1,0.2955,0.2955,0.2955,0.294453,0.294453,0.294453,0,0.294453043,0.2955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
